ID,Title,Category,link,Story
2767,Donate To Help Arun Give These Dogs A New Life,Animals,https://www.donatekart.com/Animals/Help-Arun," It sometimes takes just one moment to change a person’s life. This is exactly what happened with Arun Pasare. Over a decade ago, Arun saw a security guard chase down a visibly injured dog. He caught up with the animal and deliberately dealt it a hard blow on a wound infected by maggots. The painted dog yelped pitifully and fled for its life. While he may have survived that day, Arun knew that there were plenty of dogs who suffered the same, if not worse, plights. Arun realized that while the demand for pets and pedigrees was on the rise, indifference and apathy for strays were also growing proportionately. When Arun saw a puppy get run over by a car, he decided it was time to stand up and act.Arun then started Make New Life in 2007, an NGO in Pune to care for stray dogs who have been orphaned, abandoned, or been victims of cruelty. Arun and his wife, Suvarna, started by spending the nights cooking food for the dogs and heading out early in the morning to feed them. The joy that this brought to these stray dogs was unmatched. In 2017, his dream to build a safe home for the dogs came true. He now takes in all kinds of cases - dogs who are terminally ill, paralyzed, suffering from mobility and neurological issues, and more. With over 250 dogs currently residing in the shelter, and the onus of feeding 600 dogs daily, there is a huge responsibility on Arun. Rescuing, feeding, vaccinating, and giving dogs his unconditional love takes up much of his time and resources. Even today, Arun is a permanent feature around areas like Bhosale Nagar, Chandni Chowk, Tilak Road, Padmavati, and Bavdhan in Pune. He travels to all these locations feeding over 600 dogs on any given day. He knows that there are many more longing for food.Arun’s mission is to take care of as many strays as possible. Several people have come forward to help him by contributing food, but it just isn’t enough to care for all their dogs. Arun is now struggling to feed them. While he goes out of his way to help the health and well-being of canines around Pune, he faces the challenge of getting food and first aid every day. Today, Arun is battling a host of challenges just to ensure these dogs who are completely dependent on him, aren’t let down. He needs your help to afford food and first aid for his family of loving dogs. Let us come forward to help this selfless cause that can home and heal countless stray dogs in Pune. It is only with your contributions that Arun can give them a happy life. About Make New Life - Make New Life was started in 2007 by Arun Pasare in Pune. It began with the aim to care for stray dogs who have been orphaned, abandoned, or been victims of cruelty. Today Make New Life has 250+ dogs at their shelter, and they feed 600 stray dogs every day.Note: All the donations towards this campaign is eligible for Indian Tax Exemption"
2768,Help Lynne Give Orphaned HIV+ Children A Safe And Loving Home,Children,https://www.donatekart.com/Children/help-hiv-kids," Deepak was only 4 when his mother passed away, and his father left him and his 7-year-old sister, Deepika, to fend for themselves. The two children had no one to turn to. Deepak was HIV+, extremely malnourished - all skin and bones. Due to the deficiency, his head was swollen, and he could barely move. Deepika started begging outside a mosque to try and get by, but they were struggling every day. Luckily, they were seen by a social worker. Deepak and Deepika were then soon rescued by Lynne, and found a home at Agape. Today, Deepak is 14, and one of the happiest children at Agape, and Deepika is in college. There are hundreds of children just like baby Samantha, and Lynne Voggu from Massachusetts is determined to help these children. She strives daily to give HIV+ orphans a fighting chance. She started Agape, a home for children orphaned by AIDS, with the aim to give them the respect and care they deserve. Here, all the children’s needs, from medical to education, are taken care of. All the children at Agape have lost their parents to AIDS, and close to half of them are HIV+ themselves. Lynne started Agape in a small room with six helpless children in 2003. But today, it has grown to house over 250 AIDS orphans across 7 different homes in the city of Hyderabad. Over the years, Lynne has managed to help several students find their independence and build a life of their own.However, HIV-affected children have to overcome numerous hurdles. Every year, a large number of children lose their parents to AIDS in India and are orphaned. 80% of the children that are HIV+ will die before their fifth birthday if their condition is left untreated. Their plight is truly heartbreaking. Lynne now continues to work tirelessly to help create a loving home for these children. She’s determined to give them a promising future. However, there are several challenges faced by her every day even now. The rejection from society notwithstanding, Lynne is now struggling to feed and care for her children amidst the pandemic. She wants to give them a safe and loving home, but she can’t continue to do that without your help. She is now faced with the challenge of providing basic necessities like food, toothpaste, soap, and sanitary pads for the children at Agape. Your contribution towards the groceries and toiletries will help 250 orphaned children live a healthy and hygienic life. These children have already been through so much, they now deserve all the love they can get. Your support will spread joy to these orphaned children.About Agape - Founded by Lynne Voggu in 2003, Agape AIDS Orphan care is focused on caring for the poorest of the poor - destitute children from the weakest segments of society that are orphaned by AIDS - from cradle to college. They currently house 250 orphaned children and work tirelessly to give them a bright future.Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2777,Help The Hare Diety Movement Feed Hundreds Of Starving Sadhus,Faith,https://www.donatekart.com/Faith/Help-Chardham," The Char Dham (four abodes) yatra is the most sacred of all pilgrimages for Hindus. It is believed that visiting these four Dhams - Badrinath, Kedarnath, Gangotri and Yamunotri - brings you salvation. With this hope and faith, lakhs of people set out on this journey every year. This is also why many among the elderly prefer to find a resting spot in one of these cities during their senior years. It is said that every Hindu should visit the Char Dhams at least once during their lifetime. One of the most important and prominent aspects of Char Dham is the Sadhus who call these holy places their home. For them, it is a way to live among sacred vibrations and divinity. But while these holy sites may be dwelling places for sadhus, they have little as a means of sustenance. Alms are the greatest source of their income and meals. They have almost no belongings, no family ties, and no savings. They live from one day to the next, depending on others’ kindness for survival. Unfortunately, the pandemic has increased their suffering. Covid has confined everyone to their homes. With no tourism to these holy sites, sadhus have no source of receiving help or managing food for themselves. Many of them have been forced to the brink of starvation. The sadhus are holy people who are of great significance to the Hindu faith. In these unanticipated times, they have no one to turn to.The Hare Diety Movement wishes to reach out to the sadhus at Badrinath, Kedarnath, Gangotri, Yamunotri, Haridwar and Rishikesh and help support them by giving them fresh meals every day. For years now, the Hare Diety Movement has fed hundreds of sadhus, widows, and homeless people around the country. They also have several gaushalas which take in abandoned and injured cows and give them a new life. Their mission is to help everyone in need. The Hare Diety Movement now needs your help to continue their selfless service and feed the sadhus during their time of crisis. This Mahashivratri, help the Hare Diety Movement feed the hundreds of sadhus who are going hungry due to the pandemic. With your help, they can survive this crisis.Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2784,This Padma Shri Awardee Has Saved The Lives Of Thousands On His Bike,Medical,https://www.donatekart.com/Medical/Help-AmbulanceDada," Karimul Hak, fondly known as Bike Ambulance Dada, is everyone’s favourite. He is reliable, a pillar of strength to families during their toughest times, and always puts others before himself. However, Karimul has seen his own share of pain. In 1995 when his mother had a heart attack, Karimul went door to door looking for help. He wasn’t able to find an ambulance or anyone to take his mother to the hospital and soon, it was too late - Karimul lost his dear mother. He was heartbroken and vowed to never let another person suffer this fate due to the lack of an ambulance. Life brought Karimul to the same crossroads a few years later. While working in the tea gardens, Karimul’s co-worker fell unconscious. He knew he could waste no time. He borrowed his manager’s bike and took his co-worker to the nearest hospital. That day, Karimul saved a life, and came up with the idea for a bike ambulance. Since then, Karimul has provided free bike ambulance services to the needy in 20 nearby villages near his village Dhalabari, Jalpaiguri, West Bengal. Some of these villages don’t have electricity, roads, or any other basic amenities. The nearest hospital is about 45 km away, and without access to an ambulance or any kind of medical care, they are left helpless. Karimul has helped over 6000 people get to hospitals in time and saved thousands of lives in the process. Now, he wants to take his service a step forward and build a free hospital for the poor. With this, he will not only be giving them an ambulance for free, but also the medical treatment they require. “To be able to save a life is so heartening. Many of these people are daily wagers, they can’t afford even basic first aid. This hospital will not only be reachable for them, but it will also give them free treatment. We will be helping so many more people with this.”Unfortunately, Karimul doesn’t have the means to continue building this community hospital. With support from people, he has constructed the ground floor of the hospital, but needs help to construct two more floors. He needs your help to complete his dream of building a free community hospital and make a difference in the lives of thousands of people who don’t have access to good healthcare. Ambulance Dada has worked towards the betterment of the people for years now. You can support his mission by helping him build this free hospital. Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2787,"Hundreds Of People With Leprosy Are Starving In Varanasi, You Can Help ",Medical,https://www.donatekart.com/Medical/Help-Leprosy-Patients," Varanasi is one of the oldest cities in the world. Its colorful and culturally rich heritage has attracted people from all across the country, and the world, for centuries now. But amidst all the temples, shrines, palaces, and busy alleyways is a small colony named ‘Kashi’ in Raj Ghat, Varanasi. This colony is unlike any other. It’s a community of families from Jharkhand, Bihar, Gujarat, Karnataka, and other states in the country. And they all have one thing in common - at least one person from every family is suffering from leprosy. Leprosy is a progressive bacterial infection that produces skin ulcers, nerve damage, and muscle weakness. If left untreated, it can cause severe disfigurement and disability. The leprosy patients living in Kashi colony have to face innumerable difficulties every day. Along with the physical disadvantages of the disease, these people also have to live in great poverty. Many of them are forced to beg on the streets of Varanasi to afford even the most basic necessities. Kashi colony has about 200 families living there, that’s about 1000 people, including 350+ children who are struggling to get by. While some of the adults had jobs with a meager income, the pandemic has taken away even that from them. Now, these 200 families have no one to help them. With no tourists visiting, these families don’t even have alms to rely on. The children are forced to drop out of school, and most families go to bed hungry. They are on the brink of starvation. Hope Welfare Trust, a volunteer-based NGO, is determined to help the families struggling with leprosy and poverty in this colony. Started by a group of students in 2015, Hope Welfare Trust’s mission is to work towards rural development and women empowerment. They work in 150+ villages in eastern Uttar Pradesh to uplift the most vulnerable. Today, they need your help to give these families hope, by donating groceries kits to them. With your help, Hope Welfare Trust will be able to give these families a chance to have healthy meals after a long time. They have so far provided the children at Kashi colony with stationery and books, and also organized a medical camp to distribute medicines. However, they’re struggling to feed them without any other support.Your contribution will give 1000 adults and children a chance for a better, healthier future. About Hope Welfare Trust: It’s a voluntary-based NGO in Varanasi started by a group of students in 2015. Their mission is to bring sustainable development to rural communities, with women’s empowerment playing a key role. So far, they have worked at 150+ villages in eastern Uttar Pradesh to uplift the most vulnerable. They continue to work hard towards rural development. Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2788,"Help Milli Give 600+ Challenged, Visually Challenged And Old Cows A Second Chance At Life ",Animals,https://www.donatekart.com/Animals/Help-DoonAnimalWelfare," How many times has one witnessed animals lying injured and in danger on the side of the road without any help or care? Every day there are hundreds of animals who are abandoned, orphaned, or injured, and among these are also the gentle cows. They are often found in such horrific conditions, with no one coming forward to rescue them. Their plight is truly heartbreaking. However, there also people like Milli Kaur Arora who strongly believe that animals deserve to be loved and have the right to live a respectable life. She started the Doon Animal Welfare Diety Dham Gaushala, a shelter in Dehradun, Uttarakhand which is home to more than 600 challenged, visually challenged, and old cows, calves, bulls, and donkeys who are too fragile to live on the streets. At the gaushala, they receive life-long protection, safety, and most importantly, lots of love.""Animals require love, respect, and care, and our goal was to create a safe environment for them. I started the gaushala to help save our cows by rescuing them and giving them medical care, so they can live comfortable lives."" - Mrs. Milli Kaur AroraThe Doon Animal Welfare Diety Dham Gaushala has devoted all its energies to safeguarding the lives of stray, challenged, and injured cows and hopes to encourage more and more people to share their goals. Through this gaushala, Milli strives to save the lives of these helpless cows by not only feeding and giving them shelter but also providing first aid and medical attention. What started with just two people has now grown to a small team because of the shared compassion to support the endeavor to protect animals. However, the journey has just begun, and they’ve had to face their fair share of challenges. One of their biggest challenges is that the shelter that these cows live in now is falling apart and there just isn’t enough space for all these voiceless souls. There are still hundreds of injured, challenged animals that require medical care and attention, and to help them, Milli needs to build a larger shelter to accommodate them and give them a safe space. But she can’t do it without any help or supportMilli needs your help to get construction material to build the shelter which will allow them to take care of 600+ cows that are injured, fragile, and helplessly roaming in an environment where they will otherwise die. With monsoons approaching in a few months, the construction needs to be finished by late April or early May. Your support will save these cows and help Milli give them a second chance at life. You are their only hope now. About The Doon Animal Welfare Diety Dham Gaushala: Started by Milli Kaur Arora, The Doon Animal Welfare Diety Dham Gaushala is home to 600+ challenged, visually challenged, and old cows, calves, bulls, and donkeys who are too fragile to live on the streets. At this shelter in Dehradun, Uttarakhand, the cows not only get a safe home but also have their medical needs taken care ofNote: All the donations towards this campaign are eligible for Indian Tax Exemption."
2792,Help Shri Shyam Rasoi Provide Nutritious Meals To The Hungry,Hunger,https://www.donatekart.com/Hunger/Help-ShyamRasoi," How many times have we noticed the old man on the broken footpath, too tired to even get up on his own or the malnourished baby sitting on her mother’s lap, crying? How many times have we stopped to think about when they had their last meal? Every day, millions of people in India struggle to get a plate of food. The pandemic has only worsened their plight. Many have been left without a job or a home. Today, they're struggling to feed themselves and their families. It’s after watching people like them suffer every day that Pravin Kumar Goyal decided to do something to help. He started Shri Shyam Rasoi a few months ago, and in this short time has managed to touch the lives of thousands. It all started when amidst the pandemic, Pravin Kumar noticed that many were going days without being able to afford food. His heart broke when he watched them pick food from the garbage. He then found his mission - to feed as many people in need as possible.“I’ve seen so many people who have starved for days because of this crisis. My goal is to make sure no one goes to bed hungry. When we started making meals we used to charge 10 rupees, but we soon realized that even that was a big amount for a lot of people. I charge the 1 rupee so that they don’t feel like they are begging for the meal, and they don’t hesitate to come here.” However, there are many who can’t even afford the 1 rupee, and Pravin Kumar welcomes them with open arms. He feeds around 1200-1500 people full meals every day in Delhi. These meals include 3-4 kinds of vegetables, rice, roti, and a sweet. For some, this is their first meal in days, but at Shyam Rasoi they make sure it won’t be their last. Supported by six staff members, Shri Shyam Rasoi provides meals at old age homes, orphanages, schools for the physically challenged, and any other place that requires it. They have even expanded to provide parcel services to neighboring areas. Unfortunately, due to the pandemic, Pravin Kumar can’t get as many food materials as he used to. He now faces the challenge of continuing to feed the thousands of people that rely on him for their daily meals. Without him, they will have nowhere to go. Your support will help Pravin Kumar save the thousands of people starving in Delhi. Where is it located?54/14 , Shop No 1 , Bhutoo Wali Gali , Near Shiv Mandir , Nangloi , Delhi-41Note: All the donations towards this campaign are eligible for Indian Tax Exemption."
2793,"These Abandoned Cows Have Only Seen Cruelty, You Can Help Them Have A Better Life ",Animals,https://www.donatekart.com/Animals/Help-Hingonia-Gaushala," Many of us have a place to call home, where we can get shelter, food, and clean water. However, there are millions of animals that are wandering on the roads, with no place to call home. They have to eat from garbage piles, drink from muddy puddles, and end up getting injured in road accidents.There have been thousands of deaths across the country that involved cattle. These road accidents didn’t only take the lives of humans but have also injured voiceless creatures. Hingonia Gaushala is the world’s largest cow rehabilitation centre that’s spread across 800 acres of land. They provide a home to over 15,000 cattle. Every day, they rescue cows that are injured or abandoned on the roads. These cows are brought to the Gaushala where they can eat proper food, drink clean water, and get proper medical treatment. “There are some heart wrenching incidents where these voiceless creatures are hurt beyond damage. There was a cow that was attacked by acid. Our team of doctors worked day and night to help the cow recover.”, said Radha Priya Dasa, secretary of Sri Diety Balram Seva Trust.Hingonia Gaushala takes care of these cows like they would a little child. They have a team of 17 doctors, 30 veterinary compounders, and a team of 70-80 medical professionals who provide treatment to these injured and rescued cows. However, due to the on-going pandemic, they’re struggling to feed the cows and give them a better life. They need help to feed the cows fresh fodder that is healthy and nutritious. All these cows have experienced so much pain and cruelty already, they don’t deserve to suffer anymore. “We drink our mother’s milk for one or two years of age. However, for the rest of our life, we depend on cow’s milk.” We often hear that a cow is like our mother. Today, the Gau Mata needs your help. We urge you to contribute generously to give these injured, rescued, and innocent cows a better life by helping them have the healthy meals they need to survive. About Hingonia Gaushala - In 2016, the Government of Rajasthan and the Jaipur Nagar Nigam decided to partner with Hare Diety Movement Jaipur, which runs the Sri Sri Diety Balaram Mandir at Jagatpura, Jaipur. The full time missionaries of Hare Diety Movement accepted the humble service to mother cows at Hingonia. A special purpose vehicle, Sri Diety Balaram Seva Trust, was set up to run the Hingonia centre with the aid of Jaipur Nagar Nigam. This trust is a non profit organization, dedicated for serving the cattle at Hingonia.Where is it located?Sri Diety Balram Seva Trust, Hingonia Cow Rehabilitation Center, Village – Hingonia, Tehsil - Bassi, District – Jaipur (Rajasthan).Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2802,Join DAVO On A Remarkable Journey To Give The Elderly And Homeless A Safe Home,Elderly,https://www.donatekart.com/Elderly/Give-The-Homeless-A-Home," Even the smallest act of kindness can bring an enormous wave of change. It’s quite unfortunate that not many of us recognize the difference we can make in making this world a better place, unless something moves us from within. This is exactly what happened with Dev Goswami. He was born in a modest family in a village in Haryana. Like many other children at that time, Dev also worked in his school days to support his poor family. He worked hard to bring in Rs. 50-60 per month. An 18-year-old Dev was stuck at a railway station without any money or food. He hadn't eaten anything for over 2 days. Helpless Dev walked over to a stall and asked the person for a puri. Unable to fill his stomach, he reached his hand out for one more, but the vendor at the stall scolded Dev and sent him away. This experience hurt Dev to such an extent that he decided on that day that he’ll feed as many hungry people as he can. During his time as a truck driver in 1978, he was deeply disturbed by the heartwrenching sights of the homeless, hungry, elderly, and the destitute on the roads of India. Each sight reminded him of the times when he stretched his hand out for a meal and was left in the lurch. He started by feeding the helpless and the hungry on the roads. Bit by bit, he started providing them with a bath and a haircut. He stopped working as a truck driver and devoted himself to helping others. Fortunately, his wife Tara was inspired by Dev’s efforts and joined him on his remarkable journey.Dev and his wife Tara have been helping the homeless, elderly, and the destitute for the last 35 years. Since 1984, they have been working relentlessly for their welfare. They have carried out this service of helping the homeless, caring for them, and providing them food. Now, they have two homes for the homeless in Dwarka and Delhi with over 60 inmates. Of the 60 inmates, who live in a 1,800 square foot area, 20 are mentally challenged, and eight are differently-abled. They also have one in Sonipat that houses 160 inmates. While Tara takes responsibility for the Delhi home, Dev looks after the Sonipat home.With the Corona outbreak at large in the country, it’s essential for the elderly and the homeless to be able to have a healthy life and a place to stay. Dev and Tara are struggling to find a safe and secured place for these elderlies to call home. Selfless as Dev is, he has sold his own house to help these elderly and destitutes and has been able to buy land for their shelter. But they’re now struggling to get construction materials. They need your help to build a safe and secure home for those who are helpless and have been left to fend for themselves. Your support can give them a better life filled with hope and happiness.We urge you to come forward and give as much as you can. With you on their side, they can reach out and help more people find a place to call home. We urge you to come forward and give as much as you can. With you on their side, they can reach out and help more people find a place to call home.Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2808,Celebrate The Spirit Of Ramadan By Helping Voice Of Slum Feed 500+ Slum Children,Faith,https://www.donatekart.com/Faith/Zakat-2021," Adversities come in everyone’s lives. Each person responds to it differently. While some get bogged down due to the challenges that life throws at them there are others who take them in their stride and come out in flying colours. Dev and Chandni of Voice of Slum NGO are burning examples of the latter. How it all started:Dev was all of 11 when he fled from his house to save himself from his abusive father. He lived on a railway station for several days, got arrested and was in juvenile jail for a fortnight. He could have accepted his life as a slum dweller and a ragpicker but he didn’t. He strived hard and despite many hurdles finally managed to get a job as a salesperson in a company. But he wasn’t content with what he was doing. He then met Chandni who had a similar background and was keen on doing something for the children from the slums. After the untimely death of her father, Chandni was forced to take to ragpicking and selling flowers at the traffic signals. But like Dev, she too knew that she was meant for more. Her hard work and determination paid off. She was recognized for her social work and finally she joined hands with Dev to start the Voice of Slum NGO. Every bit of your contribution matters:Voice of Slum (VoS) works towards imparting education to slum kids, training slum teenagers on vocational skills thus helping them fit in the mainstream society. One of their drives has been arranging Iftar meals to children in various slums of Delhi. This year too, they’re doing the same. They’re working with over 300 slum children who can afford nothing more than water to break their fast during the holy month of Ramadan. Their parents have no means to buy nutritious food that would support their day-long fast for an entire month, leave alone new clothes and slippers. You can make a lasting difference this Eid by donating food supplies, clothes and slippers for poor kids. You can make a lasting difference this Eid by donating food supplies, clothes and slippers for poor kids. They need each of us to come forward to support them. So this year, let’s celebrate the spirit of Ramadan together. Let your Zakat (charity) help a community of 300 poor children. Every bit counts - these kids are looking up to you for support and help. About the NGO: Voice of Slum is an NGO based in Noida, Uttar Pradesh. It’s mission is to assimilate street children into mainstream society by providing them with quality education, exposure and access to opportunities. The NGO is run by those born in slums, who have been through it all. They now want to help other slum kids have a better life.Note: All the donations towards this campaign are eligible for Indian Tax Exemption."
2809,Help G.P Bhagat Give 300+ Abandoned Senior Citizens A Healthy Life,Elderly,https://www.donatekart.com/Elderly/Help-Dr-Bhagat," After a life filled with ups and downs, trials and strife, old age comes to us and depletes us of our physical, mental, and emotional strength. We become more dependent on others and look for support. Unfortunately, support is not something too many people can afford.Several elderly men and women are abandoned by their families and are left fending for themselves. Some of them were breadwinners who have lost their ability to contribute monetarily towards the family. Dr. G.P Bhagat used to take care of any orphan he would find in the society. Soon he realized that elderly abandonment had increased in the society. They found several elderly people lying on the roads, often in mental and physical states that didn’t allow them to care for themselves. That’s when Saint Hardyal Educational and Orphan Welfare Society (SHEOWS) was born. The Guru Vishram Vridh Ashram was works to help the abandoned elderly and give them a life they deserve.“All my life I have known that elders should be treated like God. And now when I see them lying on the road with a hungry stomach and insects crawling all over them, I can’t believe my eyes. I promised myself that I will do my best to save as many of them as I could. I won’t let them suffer - not on my watch,” - Dr. G.P Bhagat, founder, SHEOWS. What began as a modest outfit that provided for a little over 10 such members now caters to the welfare of over 300 senior men and women. SHEOWS is currently running 2 old age homes, Guru Vishram Vridh Ashram of Delhi and Garhmukteshwar, since 2003 and 2008 respectively. These are the homes of 350+ old men and women found alone and abandoned. In the last 18 years, Dr. Bhagat has rescued nearly 6000 elders out of which more than 1,816 have been rehabilitated. With people of varying ages and conditions living together, there is a diverse set of needs to look after. The home provides food, clothing, and the necessary living arrangements along with provisions for special medical care, physiotherapy facilities, pathology labs, doctors and nurses, X-ray machines, and daily medication for all residents free of cost.Cases of extreme negligence are not new to the home. SHEOWS has taken in an elderly gentleman who was no longer fit enough to provide for his family and thus left to die on the road. He was found with a lost leg that was festering and filled with maggot wounds. At the home, the senior was diagnosed with rare condition and was treated free of cost.Although the goodwill from the mission ensures that every resident is cared for comfortably, the organization faces its own share of struggles. Dr. Bhagat today needs funds to help procure health supplements for all the seniors under his care.With the help of SHEOWS, these seniors have found a new purpose and hope in their life. They have found people who have similar struggles and come from similar backgrounds. They have found people who truly care and invest in their health and well-being. And they have found a place that they can call home.We can support their endeavor by helping them get necessary health supplements to make the lives of these seniors better. Let us come forward to help SHEOWS care for those who can’t care for themselves. About the NGO: SHEOWS (Saint Hardyal Educational and Orphan Welfare Society) is a ""home away from home"" for the abandoned elderly of our country. SHEOWS is currently running 2 old age homes, Guru Vishram Vridh Ashram of Delhi and Garhmukteshwar, since 2003 and 2008 respectively. These are the home of 350+ old men and women found alone and abandoned old age people. The aim is to serve every destitute, orphan, needy and abandoned elderly by providing them free shelter, food, clothes, healthcare, love and respect.Note: All the donations towards this campaign are eligible for Indian Tax Exemption."
2812,Help Fulfil Sindhutai’s Dream Of Giving Thousands Of Orphaned Children A Better Life,Children,https://www.donatekart.com/Children/mother-of-orphans," “Back in the day, I didn’t have a roof over my head, I hadn’t eaten in days. With my newborn daughter by my side, I didn’t know where to go. I was scared of something bad happening. So, I decided to sleep at the crematorium - no one came there anyways. I made rotis out of the flour people used to leave for the dead bodies, and cooked them over the funeral pyres. That’s how I survived those days…,” - Sindhutai. Sindhutai cried her heart out that night and many more nights after that. But then this iron-willed woman decided to put her worries to the backseat and work for those who have no one to worry for them. However, this messiah of the poor and the homeless has left for the heavenly abode at 73 leaving behind a legacy of selfless service and kindness. Sindhutai Sapkal had dedicated her life to the service of all those who have faced rejection by society. She was their family and a proud parent of 1500+ children. She had 282+ sons-in-law and more than 49+ daughters-in-law. For someone who had only faced rejection in her life even from her own mother, she was showered with love - she was their beloved Maai (mother). Sindhutai always had an endearing smile adorning her face. That smile will never let you guess the amount of struggle that she had gone through since her childhood. Born on 14th November, 1948 in a cattle grazing family in the Wardha district of Maharashtra, she had a tough childhood. Her own mother never gave her the love she craved for, she even stopped her from studying beyond 4th standard. Married off at an early age to a 30-year-old man, she had an even more difficult life ahead. A victim of domestic violence, Sindhutai and her daughter were abandoned by her husband. They were forced to live on train stations, cremation grounds and even cow sheds. Life has never been smooth for her but it was now that she had a first-hand experience of those living on the streets. “I used to beg on the streets for two stale rotis, singing on the roads for a couple rupees. Sometimes, I wouldn’t even get that. But on days, when I did I used to share my food with others living on the streets. I just couldn’t eat all alone. After all, by then I was well aware of the pangs of a hungry stomach. And in exchange for the food, they would look after me and my daughter,” - Sindhutai would often share her experiences. It was during these experiences of poverty and homelessness that Sindhutai came across dozens of helpless orphans and women who were left to die a slow and painful death by the society. She started adopting these orphans and worked to feed them two square meals a day. She had nurtured over 1500+ children. Many of them are well-educated lawyers, lecturers and some, including her biological daughter, are running their own independent orphanages. One of her children has even done a Ph.D. about Sindhutai’s life. She had been honoured with more than 750 awards for her dedication and her inspiring work. But Sindhutai had used up all that money to make a home for her orphan children. Due to her relentless efforts, her children are now enjoying a life with all the necessary amenities. She was a bottomless source of energy and inspirationToday Sindhutai is gone, once again these orphans have become motherless. But we can’t let that happen. This is an appeal to all those who believe in the power of kindness and admire Mai’s work. There were times when Sindhutai struggled very hard to care for her children. The pandemic and the lockdown has made the situation worse. This is where we could all step in and help continue her legacy. She had wanted to expand the area of the current house where her children live, and for that, she had sought your help to get construction materials. This extended area will allow Sindhutai to take in more orphans and give them more facilities. While we mourn the death of this determined and strong-willed mother, let us join hands to help her organisation look after the orphans, feed them well and give them a comfortable home. She wished to give them a life they deserve. Even the smallest amount of donation counts. You can help this mother save many more lives. About the NGO:Dr. Sindhutai Sapkal (MAAI) also known as Mother of Orphans was an Indian social worker and social activist known particularly for her work for raising orphan children. She had been working for the past 45 years for the betterment of orphans.She was awarded with more than 750+ awards for her social work. She had nurtured and made the lives of more than 1500+ children. Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
2813,Feed Hundreds Of Starving Sadhus on the occasion of Chitra Pournami,Hunger,https://www.donatekart.com/Hunger/Help-Sadhus," Corona outbreak is the largest pandemic we’ve seen since 1900. With no cure in sight and the rapid spread of this virus has made countries close their borders, drove people into self-isolation and an inevitable lockdown was put into place. The lockdown was a painful decision for many industries, companies, shops, and establishments. And, with a ban on social gatherings and crowding, the temples have been shut. Tiruvannamalai, a town in Tamil Nadu is home to the famous vast, ancient temple at the foot of the sacred Arunachala Hill. It’s an architectural wonder with intricately carved gopurams (towers) and mesmerizing details. This temple is famous for Hindu pilgrimages especially at a time called Pournami. Chitra Pournami (Chaitra Purnima), which comes once in a year, is an auspicious time and the pandemic has made it difficult for the devotees to come to the temple as it falls in the month of April this year. Pournami is the only time they would’ve gotten to eat a proper meal. Today, with a ban on gatherings and with social distancing as an important norm, they’re struggling to survive. There are hundreds of Sadhus and poor people who live at the foot of this hill. These Sadhus were dependent on the devotees, visitors and the Annadanam for food. However, with the lockdown they have been struggling to survive. Due to the fear of the pandemic, many charity organizations have stopped their work. There is an abundance of Sadhus, poor, needy,and homeless people who reside in Girivalam path, a 14km stretch that goes around the hill. Satguru Charitable Trust has been generously working towards Annadanam (feeding drive) for the past 15 years. With the support of Volunteers, they were able to provide quality food to the poor and the marginalized communities since the lockdown was announced. Their work has been extraordinary as they were able to feed over 3000 people every day. It has become a regular practice now for the Sadhus, poor and the homeless to receive food from a little Mini Van that travels the entire 14 km stretch. Just like last year, This Chitra Pournami, Satguru Charitable Trust wants to feed the Sadhus and the homeless and needy. However, with COVID-19 still at large, they’re struggling to continue their humble work of feeding them. As the country continues to fight the virus and with various restrictions being imposed, Satguru Charitable trust needs your help to give meals to the hundreds of underprivileged people and Sadhus. The Sadhus have no one else to help them and are relying on your support. With your help, they will be able to give them nutritious meals which will keep them healthy and help them get by during these difficult times. You are their only hope. Donate food, save lives!About NGO:Satguru Charitable Trust has been generously working towards Annadanam (feeding drive) for the past 15 years. With the support of volunteers and sadhus, they are able to provide quality food to the Sadhus, poor and marginalized communities.Note: All the donations towards this campaign is eligible for Indian Tax Exemption."
